LIST_LEN,N_DIGITS,D_MODEL,N_HEAD,N_LAYERS,USE_LN,USE_BIAS,FREEZE_WV,FREEZE_WO,WEIGHT_DECAY,run_idx,val_acc,steps_trained,train_time_sec,params_total,params_trainable,val_examples,batch_size,device
5,100,128,1,1,False,False,True,True,0.01,1,0.01025390625,50000,108.3561806678772,93670,60288,8192,1024,cuda
5,100,128,1,1,False,False,True,True,0.01,2,0.0103759765625,50000,107.10436248779297,93670,60288,8192,1024,cuda
5,100,128,1,2,False,False,True,True,0.01,0,0.86533203125,50000,128.6414349079132,159718,93056,8192,1024,cuda
5,100,128,1,2,False,False,True,True,0.01,1,0.8470947265625,50000,128.84525966644287,159718,93056,8192,1024,cuda
5,100,128,1,2,False,False,True,True,0.01,2,0.869140625,50000,128.7955379486084,159718,93056,8192,1024,cuda
5,100,128,1,3,False,False,True,True,0.01,0,0.5691162109375,50000,147.770681142807,225766,125824,8192,1024,cuda
5,100,128,1,3,False,False,True,True,0.01,1,0.3977783203125,50000,144.6425621509552,225766,125824,8192,1024,cuda
5,100,128,1,3,False,False,True,True,0.01,2,0.39990234375,50000,147.90126395225525,225766,125824,8192,1024,cuda
5,100,128,1,4,False,False,True,True,0.01,0,0.981884765625,50000,169.49066281318665,291814,158592,8192,1024,cuda
5,100,128,1,4,False,False,True,True,0.01,1,0.9745361328125,50000,168.6288080215454,291814,158592,8192,1024,cuda
5,100,128,1,4,False,False,True,True,0.01,2,0.79375,50000,169.42007040977478,291814,158592,8192,1024,cuda
5,100,128,1,5,False,False,True,True,0.01,0,0.9870849609375,50000,189.56616234779358,357862,191360,8192,1024,cuda
5,100,128,1,5,False,False,True,True,0.01,1,0.9812744140625,50000,190.72087240219116,357862,191360,8192,1024,cuda
5,100,128,1,5,False,False,True,True,0.01,2,0.9865234375,50000,190.36694025993347,357862,191360,8192,1024,cuda
5,100,128,1,6,False,False,True,True,0.01,0,0.9905517578125,45000,187.83001399040222,423910,224128,8192,1024,cuda
5,100,128,1,6,False,False,True,True,0.01,1,0.9885009765625,50000,207.5626096725464,423910,224128,8192,1024,cuda
5,100,128,1,6,False,False,True,True,0.01,2,0.9867431640625,50000,208.93765091896057,423910,224128,8192,1024,cuda
5,100,128,1,7,False,False,True,True,0.01,0,0.981201171875,50000,229.37028193473816,489958,256896,8192,1024,cuda
5,100,128,1,7,False,False,True,True,0.01,1,0.9852783203125,50000,228.6645667552948,489958,256896,8192,1024,cuda
5,100,128,1,7,False,False,True,True,0.01,2,0.9857421875,50000,228.3861048221588,489958,256896,8192,1024,cuda
5,100,128,1,8,False,False,True,True,0.01,0,0.97841796875,50000,248.53975892066956,556006,289664,8192,1024,cuda
5,100,128,1,8,False,False,True,True,0.01,1,0.9808837890625,50000,248.98113131523132,556006,289664,8192,1024,cuda
5,100,128,1,8,False,False,True,True,0.01,2,0.9812255859375,50000,249.5624930858612,556006,289664,8192,1024,cuda
5,100,128,1,9,False,False,True,True,0.01,0,0.9826416015625,50000,268.2465226650238,622054,322432,8192,1024,cuda
5,100,128,1,9,False,False,True,True,0.01,1,0.9765380859375,50000,267.70391488075256,622054,322432,8192,1024,cuda
5,100,128,1,9,False,False,True,True,0.01,2,0.980419921875,50000,268.1236181259155,622054,322432,8192,1024,cuda
5,100,128,1,10,False,False,True,True,0.01,0,0.9796875,50000,289.5136742591858,688102,355200,8192,1024,cuda
5,100,128,1,10,False,False,True,True,0.01,1,0.9637451171875,50000,289.6999714374542,688102,355200,8192,1024,cuda
5,100,128,1,10,False,False,True,True,0.01,2,0.973876953125,50000,289.41330122947693,688102,355200,8192,1024,cuda
5,100,128,1,11,False,False,True,True,0.01,0,0.8648193359375,50000,309.0471456050873,754150,387968,8192,1024,cuda
5,100,128,1,11,False,False,True,True,0.01,1,0.890869140625,50000,308.4967429637909,754150,387968,8192,1024,cuda
5,100,128,1,11,False,False,True,True,0.01,2,0.7824462890625,50000,308.9106602668762,754150,387968,8192,1024,cuda
5,100,128,1,12,False,False,True,True,0.01,0,0.7283447265625,50000,327.50901103019714,820198,420736,8192,1024,cuda
5,100,128,1,12,False,False,True,True,0.01,1,0.636376953125,50000,326.84159421920776,820198,420736,8192,1024,cuda
5,100,128,1,12,False,False,True,True,0.01,2,0.6142333984375,50000,327.1548488140106,820198,420736,8192,1024,cuda
5,100,128,1,13,False,False,True,True,0.01,0,0.5111572265625,50000,347.83581733703613,886246,453504,8192,1024,cuda
5,100,128,1,13,False,False,True,True,0.01,1,0.4399658203125,50000,347.594363451004,886246,453504,8192,1024,cuda
5,100,128,1,13,False,False,True,True,0.01,2,0.4996826171875,50000,348.1420736312866,886246,453504,8192,1024,cuda
5,100,128,1,14,False,False,True,True,0.01,0,0.3990234375,50000,367.8126151561737,952294,486272,8192,1024,cuda
5,100,128,1,14,False,False,True,True,0.01,1,0.28466796875,50000,368.5834617614746,952294,486272,8192,1024,cuda
5,100,128,1,14,False,False,True,True,0.01,2,0.4501220703125,50000,368.3661346435547,952294,486272,8192,1024,cuda
5,100,128,1,15,False,False,True,True,0.01,0,0.2732666015625,50000,387.4455740451813,1018342,519040,8192,1024,cuda
5,100,128,1,15,False,False,True,True,0.01,1,0.1521240234375,50000,387.9553587436676,1018342,519040,8192,1024,cuda
5,100,128,1,15,False,False,True,True,0.01,2,0.19541015625,50000,387.9820113182068,1018342,519040,8192,1024,cuda
5,100,128,1,16,False,False,True,True,0.01,0,0.0913330078125,50000,407.6763837337494,1084390,551808,8192,1024,cuda
5,100,128,1,16,False,False,True,True,0.01,1,0.069775390625,50000,407.6834719181061,1084390,551808,8192,1024,cuda
5,100,128,1,16,False,False,True,True,0.01,2,0.0869384765625,50000,407.8247995376587,1084390,551808,8192,1024,cuda
5,100,128,1,17,False,False,True,True,0.01,0,0.04443359375,50000,428.89434933662415,1150438,584576,8192,1024,cuda
5,100,128,1,17,False,False,True,True,0.01,1,0.0506103515625,50000,428.9644572734833,1150438,584576,8192,1024,cuda
5,100,128,1,17,False,False,True,True,0.01,2,0.06337890625,50000,427.8088684082031,1150438,584576,8192,1024,cuda
5,100,128,1,18,False,False,True,True,0.01,0,0.08046875,50000,447.00025510787964,1216486,617344,8192,1024,cuda
5,100,128,1,18,False,False,True,True,0.01,1,0.0553955078125,50000,446.6334798336029,1216486,617344,8192,1024,cuda
5,100,128,1,18,False,False,True,True,0.01,2,0.048828125,50000,447.2792913913727,1216486,617344,8192,1024,cuda
5,100,128,1,19,False,False,True,True,0.01,0,0.0491455078125,50000,467.58971428871155,1282534,650112,8192,1024,cuda
5,100,128,1,19,False,False,True,True,0.01,1,0.094482421875,50000,467.6817066669464,1282534,650112,8192,1024,cuda
5,100,128,1,19,False,False,True,True,0.01,2,0.0409423828125,50000,466.82309889793396,1282534,650112,8192,1024,cuda
6,100,128,1,1,False,False,True,True,0.01,0,0.009765625,50000,126.33603000640869,93926,60544,8192,1024,cuda
6,100,128,1,1,False,False,True,True,0.01,1,0.01055908203125,50000,125.42935180664062,93926,60544,8192,1024,cuda
6,100,128,1,1,False,False,True,True,0.01,2,0.009663899739583334,50000,125.93074107170105,93926,60544,8192,1024,cuda
6,100,128,1,2,False,False,True,True,0.01,0,0.83526611328125,50000,150.19179439544678,159974,93312,8192,1024,cuda
6,100,128,1,2,False,False,True,True,0.01,1,0.82867431640625,50000,151.56760263442993,159974,93312,8192,1024,cuda
6,100,128,1,2,False,False,True,True,0.01,2,0.8340250651041666,50000,151.533677816391,159974,93312,8192,1024,cuda
6,100,128,1,3,False,False,True,True,0.01,0,0.6461588541666666,50000,177.66122722625732,226022,126080,8192,1024,cuda
6,100,128,1,3,False,False,True,True,0.01,1,0.4901326497395833,50000,177.75583696365356,226022,126080,8192,1024,cuda
6,100,128,1,3,False,False,True,True,0.01,2,0.493896484375,50000,177.7633776664734,226022,126080,8192,1024,cuda
6,100,128,1,4,False,False,True,True,0.01,0,0.8158772786458334,50000,202.13334846496582,292070,158848,8192,1024,cuda
6,100,128,1,4,False,False,True,True,0.01,1,0.8170572916666666,50000,202.32322764396667,292070,158848,8192,1024,cuda
6,100,128,1,4,False,False,True,True,0.01,2,0.94891357421875,50000,201.5272479057312,292070,158848,8192,1024,cuda
6,100,128,1,5,False,False,True,True,0.01,0,0.9719441731770834,50000,227.49537706375122,358118,191616,8192,1024,cuda
6,100,128,1,5,False,False,True,True,0.01,1,0.9716593424479166,50000,227.29913210868835,358118,191616,8192,1024,cuda
6,100,128,1,5,False,False,True,True,0.01,2,0.98516845703125,50000,227.29421281814575,358118,191616,8192,1024,cuda
6,100,128,1,6,False,False,True,True,0.01,0,0.9736124674479166,50000,254.22302532196045,424166,224384,8192,1024,cuda
6,100,128,1,6,False,False,True,True,0.01,1,0.9784342447916666,50000,253.8198037147522,424166,224384,8192,1024,cuda
6,100,128,1,6,False,False,True,True,0.01,2,0.9703776041666666,50000,253.87555694580078,424166,224384,8192,1024,cuda
6,100,128,1,7,False,False,True,True,0.01,0,0.9722696940104166,50000,277.21794533729553,490214,257152,8192,1024,cuda
6,100,128,1,7,False,False,True,True,0.01,1,0.9737752278645834,50000,276.92441272735596,490214,257152,8192,1024,cuda
6,100,128,1,7,False,False,True,True,0.01,2,0.97052001953125,50000,277.3493278026581,490214,257152,8192,1024,cuda
6,100,128,1,8,False,False,True,True,0.01,0,0.9824625651041666,50000,302.01774311065674,556262,289920,8192,1024,cuda
6,100,128,1,8,False,False,True,True,0.01,1,0.9800008138020834,50000,300.5476815700531,556262,289920,8192,1024,cuda
6,100,128,1,8,False,False,True,True,0.01,2,0.9557088216145834,50000,301.83888483047485,556262,289920,8192,1024,cuda
6,100,128,1,9,False,False,True,True,0.01,0,0.9396158854166666,50000,329.937264919281,622310,322688,8192,1024,cuda
6,100,128,1,9,False,False,True,True,0.01,1,0.9530436197916666,50000,329.51832723617554,622310,322688,8192,1024,cuda
6,100,128,1,9,False,False,True,True,0.01,2,0.9771525065104166,50000,328.57919216156006,622310,322688,8192,1024,cuda
6,100,128,1,10,False,False,True,True,0.01,0,0.9620564778645834,50000,352.1139175891876,688358,355456,8192,1024,cuda
6,100,128,1,10,False,False,True,True,0.01,1,0.9676513671875,50000,352.3684296607971,688358,355456,8192,1024,cuda
6,100,128,1,10,False,False,True,True,0.01,2,0.9507039388020834,50000,350.9299862384796,688358,355456,8192,1024,cuda
6,100,128,1,11,False,False,True,True,0.01,0,0.9480794270833334,50000,377.50431203842163,754406,388224,8192,1024,cuda
6,100,128,1,11,False,False,True,True,0.01,1,0.9554646809895834,50000,376.98394775390625,754406,388224,8192,1024,cuda
6,100,128,1,11,False,False,True,True,0.01,2,0.9536336263020834,50000,377.15115213394165,754406,388224,8192,1024,cuda
6,100,128,1,12,False,False,True,True,0.01,0,0.9303181966145834,50000,406.21959376335144,820454,420992,8192,1024,cuda
6,100,128,1,12,False,False,True,True,0.01,1,0.9088948567708334,50000,405.33076524734497,820454,420992,8192,1024,cuda
6,100,128,1,12,False,False,True,True,0.01,2,0.8991292317708334,50000,406.08423948287964,820454,420992,8192,1024,cuda
6,100,128,1,13,False,False,True,True,0.01,0,0.7401529947916666,50000,427.93742632865906,886502,453760,8192,1024,cuda
6,100,128,1,13,False,False,True,True,0.01,1,0.51025390625,50000,427.8422198295593,886502,453760,8192,1024,cuda
6,100,128,1,13,False,False,True,True,0.01,2,0.67266845703125,50000,427.2776446342468,886502,453760,8192,1024,cuda
6,100,128,1,14,False,False,True,True,0.01,0,0.6116739908854166,50000,452.7339458465576,952550,486528,8192,1024,cuda
6,100,128,1,14,False,False,True,True,0.01,1,0.5854288736979166,50000,452.04448437690735,952550,486528,8192,1024,cuda
6,100,128,1,14,False,False,True,True,0.01,2,0.5264485677083334,50000,452.3468670845032,952550,486528,8192,1024,cuda
6,100,128,1,15,False,False,True,True,0.01,0,0.4615681966145833,50000,482.14117431640625,1018598,519296,8192,1024,cuda
6,100,128,1,15,False,False,True,True,0.01,1,0.17193603515625,50000,481.85734581947327,1018598,519296,8192,1024,cuda
6,100,128,1,15,False,False,True,True,0.01,2,0.2975056966145833,50000,482.18221259117126,1018598,519296,8192,1024,cuda
6,100,128,1,16,False,False,True,True,0.01,0,0.047281901041666664,50000,502.58822798728943,1084646,552064,8192,1024,cuda
6,100,128,1,16,False,False,True,True,0.01,1,0.033935546875,50000,502.6912851333618,1084646,552064,8192,1024,cuda
6,100,128,1,16,False,False,True,True,0.01,2,0.17502848307291666,50000,502.98343539237976,1084646,552064,8192,1024,cuda
6,100,128,1,17,False,False,True,True,0.01,0,0.050801595052083336,50000,528.1912376880646,1150694,584832,8192,1024,cuda
6,100,128,1,17,False,False,True,True,0.01,1,0.046061197916666664,50000,527.7798116207123,1150694,584832,8192,1024,cuda
6,100,128,1,17,False,False,True,True,0.01,2,0.046712239583333336,50000,528.0047161579132,1150694,584832,8192,1024,cuda
6,100,128,1,18,False,False,True,True,0.01,0,0.056660970052083336,50000,558.0109252929688,1216742,617600,8192,1024,cuda
6,100,128,1,18,False,False,True,True,0.01,1,0.04779052734375,50000,558.4813768863678,1216742,617600,8192,1024,cuda
6,100,128,1,18,False,False,True,True,0.01,2,0.0433349609375,50000,558.560455083847,1216742,617600,8192,1024,cuda
6,100,128,1,19,False,False,True,True,0.01,0,0.03314208984375,50000,578.2045066356659,1282790,650368,8192,1024,cuda
6,100,128,1,19,False,False,True,True,0.01,1,0.05023193359375,50000,577.7946615219116,1282790,650368,8192,1024,cuda
6,100,128,1,19,False,False,True,True,0.01,2,0.033182779947916664,50000,578.5710155963898,1282790,650368,8192,1024,cuda
7,100,128,1,1,False,False,True,True,0.01,0,0.00927734375,50000,142.90056467056274,94182,60800,8192,1024,cuda
7,100,128,1,1,False,False,True,True,0.01,1,0.0101318359375,50000,142.94350028038025,94182,60800,8192,1024,cuda
7,100,128,1,1,False,False,True,True,0.01,2,0.010044642857142858,50000,142.86236572265625,94182,60800,8192,1024,cuda
7,100,128,1,2,False,False,True,True,0.01,0,0.7883126395089286,50000,170.07025814056396,160230,93568,8192,1024,cuda
7,100,128,1,2,False,False,True,True,0.01,1,0.8013916015625,50000,170.27346324920654,160230,93568,8192,1024,cuda
7,100,128,1,2,False,False,True,True,0.01,2,0.7563650948660714,50000,170.63557267189026,160230,93568,8192,1024,cuda
7,100,128,1,3,False,False,True,True,0.01,0,0.5552629743303571,50000,198.81131434440613,226278,126336,8192,1024,cuda
7,100,128,1,3,False,False,True,True,0.01,1,0.5404401506696429,50000,198.78878164291382,226278,126336,8192,1024,cuda
7,100,128,1,3,False,False,True,True,0.01,2,0.5481480189732143,50000,199.1711392402649,226278,126336,8192,1024,cuda
7,100,128,1,4,False,False,True,True,0.01,0,0.9440394810267857,50000,225.40064787864685,292326,159104,8192,1024,cuda
7,100,128,1,4,False,False,True,True,0.01,1,0.9528634207589286,50000,226.12442874908447,292326,159104,8192,1024,cuda
7,100,128,1,4,False,False,True,True,0.01,2,0.8231375558035714,50000,225.65738892555237,292326,159104,8192,1024,cuda
7,100,128,1,5,False,False,True,True,0.01,0,0.9580950055803571,50000,255.09904885292053,358374,191872,8192,1024,cuda
7,100,128,1,5,False,False,True,True,0.01,1,0.9618268694196429,50000,254.6197783946991,358374,191872,8192,1024,cuda
7,100,128,1,5,False,False,True,True,0.01,2,0.9619663783482143,50000,254.41216206550598,358374,191872,8192,1024,cuda
7,100,128,1,6,False,False,True,True,0.01,0,0.9590715680803571,50000,281.2243733406067,424422,224640,8192,1024,cuda
7,100,128,1,6,False,False,True,True,0.01,1,0.9679478236607143,50000,281.410400390625,424422,224640,8192,1024,cuda
7,100,128,1,6,False,False,True,True,0.01,2,0.950439453125,50000,281.07212829589844,424422,224640,8192,1024,cuda
7,100,128,1,7,False,False,True,True,0.01,0,0.9430629185267857,50000,311.25511288642883,490470,257408,8192,1024,cuda
7,100,128,1,7,False,False,True,True,0.01,1,0.9635881696428571,50000,310.43810391426086,490470,257408,8192,1024,cuda
7,100,128,1,7,False,False,True,True,0.01,2,0.9529506138392857,50000,310.839994430542,490470,257408,8192,1024,cuda
7,100,128,1,8,False,False,True,True,0.01,0,0.9615304129464286,50000,335.8237988948822,556518,290176,8192,1024,cuda
7,100,128,1,8,False,False,True,True,0.01,1,0.9558279854910714,50000,335.95166206359863,556518,290176,8192,1024,cuda
7,100,128,1,8,False,False,True,True,0.01,2,0.9753243582589286,50000,335.84752464294434,556518,290176,8192,1024,cuda
7,100,128,1,9,False,False,True,True,0.01,0,0.9537353515625,50000,366.02597975730896,622566,322944,8192,1024,cuda
7,100,128,1,9,False,False,True,True,0.01,1,0.9468470982142857,50000,366.1461751461029,622566,322944,8192,1024,cuda
7,100,128,1,9,False,False,True,True,0.01,2,0.9608154296875,50000,365.9345018863678,622566,322944,8192,1024,cuda
7,100,128,1,10,False,False,True,True,0.01,0,0.9462716238839286,50000,391.45436000823975,688614,355712,8192,1024,cuda
7,100,128,1,10,False,False,True,True,0.01,1,0.8108782087053571,50000,391.5796513557434,688614,355712,8192,1024,cuda
7,100,128,1,10,False,False,True,True,0.01,2,0.9529680524553571,50000,391.545286655426,688614,355712,8192,1024,cuda
7,100,128,1,11,False,False,True,True,0.01,0,0.92626953125,50000,422.240558385849,754662,388480,8192,1024,cuda
7,100,128,1,11,False,False,True,True,0.01,1,0.9324776785714286,50000,420.6300539970398,754662,388480,8192,1024,cuda
7,100,128,1,11,False,False,True,True,0.01,2,0.9210902622767857,50000,422.21397614479065,754662,388480,8192,1024,cuda
7,100,128,1,12,False,False,True,True,0.01,0,0.9163469587053571,50000,446.7496440410614,820710,421248,8192,1024,cuda
7,100,128,1,12,False,False,True,True,0.01,1,0.9019949776785714,50000,446.83200693130493,820710,421248,8192,1024,cuda
7,100,128,1,12,False,False,True,True,0.01,2,0.9311000279017857,50000,446.5358440876007,820710,421248,8192,1024,cuda
7,100,128,1,13,False,False,True,True,0.01,0,0.8953857421875,50000,478.0647552013397,886758,454016,8192,1024,cuda
7,100,128,1,13,False,False,True,True,0.01,1,0.5552106584821429,50000,478.299045085907,886758,454016,8192,1024,cuda
7,100,128,1,13,False,False,True,True,0.01,2,0.8485281808035714,50000,478.03515577316284,886758,454016,8192,1024,cuda
7,100,128,1,14,False,False,True,True,0.01,0,0.5976039341517857,50000,502.0404930114746,952806,486784,8192,1024,cuda
7,100,128,1,14,False,False,True,True,0.01,1,0.6844656808035714,50000,501.4716215133667,952806,486784,8192,1024,cuda
7,100,128,1,14,False,False,True,True,0.01,2,0.8354840959821429,50000,501.37106704711914,952806,486784,8192,1024,cuda
7,100,128,1,15,False,False,True,True,0.01,0,0.28928920200892855,50000,532.332258939743,1018854,519552,8192,1024,cuda
7,100,128,1,15,False,False,True,True,0.01,1,0.5478341238839286,50000,532.0332531929016,1018854,519552,8192,1024,cuda
7,100,128,1,15,False,False,True,True,0.01,2,0.5021449497767857,50000,531.8007695674896,1018854,519552,8192,1024,cuda
7,100,128,1,16,False,False,True,True,0.01,0,0.47349330357142855,50000,556.4805283546448,1084902,552320,8192,1024,cuda
7,100,128,1,16,False,False,True,True,0.01,1,0.07561383928571429,50000,556.0906727313995,1084902,552320,8192,1024,cuda
7,100,128,1,16,False,False,True,True,0.01,2,0.10714285714285714,50000,555.8837039470673,1084902,552320,8192,1024,cuda
7,100,128,1,17,False,False,True,True,0.01,0,0.04460797991071429,50000,586.7453999519348,1150950,585088,8192,1024,cuda
7,100,128,1,17,False,False,True,True,0.01,1,0.14943150111607142,50000,586.3563811779022,1150950,585088,8192,1024,cuda
7,100,128,1,17,False,False,True,True,0.01,2,0.036376953125,50000,585.9141008853912,1150950,585088,8192,1024,cuda
7,100,128,1,18,False,False,True,True,0.01,0,0.035313197544642856,50000,609.9381427764893,1216998,617856,8192,1024,cuda
7,100,128,1,18,False,False,True,True,0.01,1,0.03789411272321429,50000,608.7713840007782,1216998,617856,8192,1024,cuda
7,100,128,1,18,False,False,True,True,0.01,2,0.032313755580357144,50000,610.3700993061066,1216998,617856,8192,1024,cuda
7,100,128,1,19,False,False,True,True,0.01,0,0.041835239955357144,50000,642.4397737979889,1283046,650624,8192,1024,cuda
7,100,128,1,19,False,False,True,True,0.01,1,0.03151157924107143,50000,642.8264074325562,1283046,650624,8192,1024,cuda
7,100,128,1,19,False,False,True,True,0.01,2,0.030535016741071428,50000,642.7130298614502,1283046,650624,8192,1024,cuda
8,100,128,1,1,False,False,True,True,0.01,0,0.00927734375,50000,167.97012639045715,94438,61056,8192,1024,cuda
8,100,128,1,1,False,False,True,True,0.01,1,0.010589599609375,50000,168.07154035568237,94438,61056,8192,1024,cuda
8,100,128,1,1,False,False,True,True,0.01,2,0.00946044921875,50000,167.85518312454224,94438,61056,8192,1024,cuda
8,100,128,1,2,False,False,True,True,0.01,0,0.1570281982421875,50000,204.96684646606445,160486,93824,8192,1024,cuda
8,100,128,1,2,False,False,True,True,0.01,1,0.16650390625,50000,205.7960340976715,160486,93824,8192,1024,cuda
8,100,128,1,2,False,False,True,True,0.01,2,0.7173919677734375,50000,205.4473843574524,160486,93824,8192,1024,cuda
8,100,128,1,3,False,False,True,True,0.01,0,0.4808502197265625,50000,244.1730992794037,226534,126592,8192,1024,cuda
8,100,128,1,3,False,False,True,True,0.01,1,0.8598175048828125,50000,244.54703497886658,226534,126592,8192,1024,cuda
8,100,128,1,3,False,False,True,True,0.01,2,0.477020263671875,50000,244.53403878211975,226534,126592,8192,1024,cuda
8,100,128,1,4,False,False,True,True,0.01,0,0.8068695068359375,50000,281.6350872516632,292582,159360,8192,1024,cuda
8,100,128,1,4,False,False,True,True,0.01,1,0.803955078125,50000,282.489426612854,292582,159360,8192,1024,cuda
8,100,128,1,4,False,False,True,True,0.01,2,0.849090576171875,50000,281.9828701019287,292582,159360,8192,1024,cuda
8,100,128,1,5,False,False,True,True,0.01,0,0.8944854736328125,50000,321.3719880580902,358630,192128,8192,1024,cuda
8,100,128,1,5,False,False,True,True,0.01,1,0.8367462158203125,50000,320.64113092422485,358630,192128,8192,1024,cuda
8,100,128,1,5,False,False,True,True,0.01,2,0.8384246826171875,50000,321.3311722278595,358630,192128,8192,1024,cuda
8,100,128,1,6,False,False,True,True,0.01,0,0.8487091064453125,50000,359.4511477947235,424678,224896,8192,1024,cuda
8,100,128,1,6,False,False,True,True,0.01,1,0.9364471435546875,50000,359.52241039276123,424678,224896,8192,1024,cuda
8,100,128,1,6,False,False,True,True,0.01,2,0.8645477294921875,50000,359.07044219970703,424678,224896,8192,1024,cuda
8,100,128,1,7,False,False,True,True,0.01,0,0.9225311279296875,50000,397.2206447124481,490726,257664,8192,1024,cuda
8,100,128,1,7,False,False,True,True,0.01,1,0.93170166015625,50000,395.984739780426,490726,257664,8192,1024,cuda
8,100,128,1,7,False,False,True,True,0.01,2,0.9449615478515625,50000,395.717476606369,490726,257664,8192,1024,cuda
8,100,128,1,8,False,False,True,True,0.01,0,0.913818359375,50000,434.9941408634186,556774,290432,8192,1024,cuda
8,100,128,1,8,False,False,True,True,0.01,1,0.9568023681640625,50000,435.4905230998993,556774,290432,8192,1024,cuda
8,100,128,1,8,False,False,True,True,0.01,2,0.93487548828125,50000,434.0569877624512,556774,290432,8192,1024,cuda
8,100,128,1,9,False,False,True,True,0.01,0,0.8997039794921875,50000,473.81500792503357,622822,323200,8192,1024,cuda
8,100,128,1,9,False,False,True,True,0.01,1,0.8031768798828125,50000,472.6179931163788,622822,323200,8192,1024,cuda
8,100,128,1,9,False,False,True,True,0.01,2,0.83282470703125,50000,473.2134573459625,622822,323200,8192,1024,cuda
8,100,128,1,10,False,False,True,True,0.01,0,0.896026611328125,50000,511.0231034755707,688870,355968,8192,1024,cuda
8,100,128,1,10,False,False,True,True,0.01,1,0.8650665283203125,50000,511.3169243335724,688870,355968,8192,1024,cuda
8,100,128,1,10,False,False,True,True,0.01,2,0.9239044189453125,50000,511.1257493495941,688870,355968,8192,1024,cuda
8,100,128,1,11,False,False,True,True,0.01,0,0.8930816650390625,50000,549.2794280052185,754918,388736,8192,1024,cuda
8,100,128,1,11,False,False,True,True,0.01,1,0.9149169921875,50000,549.3506491184235,754918,388736,8192,1024,cuda
8,100,128,1,11,False,False,True,True,0.01,2,0.845458984375,50000,549.3746876716614,754918,388736,8192,1024,cuda
8,100,128,1,12,False,False,True,True,0.01,0,0.568389892578125,50000,587.3542051315308,820966,421504,8192,1024,cuda
8,100,128,1,12,False,False,True,True,0.01,1,0.560272216796875,50000,587.3733601570129,820966,421504,8192,1024,cuda
8,100,128,1,12,False,False,True,True,0.01,2,0.8733367919921875,50000,587.1824631690979,820966,421504,8192,1024,cuda
8,100,128,1,13,False,False,True,True,0.01,0,0.5510711669921875,50000,624.9587256908417,887014,454272,8192,1024,cuda
8,100,128,1,13,False,False,True,True,0.01,1,0.77825927734375,50000,625.2069339752197,887014,454272,8192,1024,cuda
8,100,128,1,13,False,False,True,True,0.01,2,0.621673583984375,50000,624.8896248340607,887014,454272,8192,1024,cuda
8,100,128,1,14,False,False,True,True,0.01,0,0.376190185546875,50000,662.753335237503,953062,487040,8192,1024,cuda
8,100,128,1,14,False,False,True,True,0.01,1,0.77252197265625,50000,663.2385497093201,953062,487040,8192,1024,cuda
8,100,128,1,14,False,False,True,True,0.01,2,0.6647491455078125,50000,662.951975107193,953062,487040,8192,1024,cuda
8,100,128,1,15,False,False,True,True,0.01,0,0.5074462890625,50000,700.6776607036591,1019110,519808,8192,1024,cuda
8,100,128,1,15,False,False,True,True,0.01,1,0.301910400390625,50000,700.8460309505463,1019110,519808,8192,1024,cuda
8,100,128,1,15,False,False,True,True,0.01,2,0.1556243896484375,50000,701.129460811615,1019110,519808,8192,1024,cuda
8,100,128,1,16,False,False,True,True,0.01,0,0.1484527587890625,50000,738.6052632331848,1085158,552576,8192,1024,cuda
8,100,128,1,16,False,False,True,True,0.01,1,0.179168701171875,50000,739.2336292266846,1085158,552576,8192,1024,cuda
8,100,128,1,16,False,False,True,True,0.01,2,0.207000732421875,50000,738.7394251823425,1085158,552576,8192,1024,cuda
8,100,128,1,17,False,False,True,True,0.01,0,0.4479827880859375,50000,776.4337849617004,1151206,585344,8192,1024,cuda
8,100,128,1,17,False,False,True,True,0.01,1,0.0576324462890625,50000,776.6782460212708,1151206,585344,8192,1024,cuda
8,100,128,1,17,False,False,True,True,0.01,2,0.0450897216796875,50000,777.0476624965668,1151206,585344,8192,1024,cuda
8,100,128,1,18,False,False,True,True,0.01,0,0.032470703125,50000,815.2693679332733,1217254,618112,8192,1024,cuda
8,100,128,1,18,False,False,True,True,0.01,1,0.034820556640625,50000,815.5549464225769,1217254,618112,8192,1024,cuda
8,100,128,1,18,False,False,True,True,0.01,2,0.1330718994140625,50000,815.2015025615692,1217254,618112,8192,1024,cuda
8,100,128,1,19,False,False,True,True,0.01,0,0.01019287109375,50000,852.6574552059174,1283302,650880,8192,1024,cuda
8,100,128,1,19,False,False,True,True,0.01,1,0.028533935546875,50000,853.2352864742279,1283302,650880,8192,1024,cuda
8,100,128,1,19,False,False,True,True,0.01,2,0.0199737548828125,50000,852.9711894989014,1283302,650880,8192,1024,cuda
9,100,128,1,1,False,False,True,True,0.01,0,0.009928385416666666,50000,182.6493945121765,94694,61312,8192,1024,cuda
9,100,128,1,1,False,False,True,True,0.01,1,0.010728624131944444,50000,183.2973906993866,94694,61312,8192,1024,cuda
9,100,128,1,1,False,False,True,True,0.01,2,0.010064019097222222,50000,182.499596118927,94694,61312,8192,1024,cuda
9,100,128,1,2,False,False,True,True,0.01,0,0.6934407552083334,50000,223.1964774131775,160742,94080,8192,1024,cuda
9,100,128,1,2,False,False,True,True,0.01,1,0.6859809027777778,50000,223.45620584487915,160742,94080,8192,1024,cuda
9,100,128,1,2,False,False,True,True,0.01,2,0.7146402994791666,50000,223.39308738708496,160742,94080,8192,1024,cuda
